Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,ObjectPos,HittingPos,ObjectOrientation,HittingOrientation
56,2024-03-05_12:20:48,57,7,1.2,0.9602674841880798,0.65191777459532,3.7953651083142357,"[0.584956169128418, 0.25186148285865784, 0.20573358237743378]","[0.5425904989242554, 0.13498447835445404, 0.22423610091209412]",[-0.00986367  0.00776013  0.99665612 -0.08074071],[-0.65526205 -0.00615916 -0.02174742  0.75506341]
57,2024-03-05_12:20:48,36,14,1.2,0.7389826774597168,0.38111474153717934,5.0599692279898925,"[0.6278951168060303, -0.18336817622184753, 0.20573417842388153]","[0.5907039642333984, 0.00036050041671842337, 0.21686285734176636]",[ 0.00932283 -0.01019407 -0.44236477  0.89672882],[ 0.4701783  -0.46543204  0.54680907  0.51313275]
58,2024-03-05_12:20:48,43,7,1.2,0.9680824279785156,0.624174579275552,3.9489567951746003,"[0.60244220495224, 0.2973557114601135, 0.20613084733486176]","[0.5659871697425842, 0.17183060944080353, 0.2269056886434555]",[-0.00925385  0.00787651  0.99827723 -0.05740122],[-0.6515106  -0.00504923 -0.02292411  0.75827629]
59,2024-03-05_12:20:48,37,7,1.2,4.802138209925033e-05,0.3413944993950426,3.6667242555921087,"[0.5794699788093567, 0.5639086961746216, 0.205004021525383]","[0.5479095578193665, -0.19724474847316742, 0.26037371158599854]",[ 0.00995855 -0.0068455  -0.59597511  0.80291198],[-0.6964534  -0.0128528  -0.01523454  0.71732516]
60,2024-03-05_12:20:48,59,7,1.2,0.9524936079978943,0.5619038279805214,3.770660405462701,"[0.5852593779563904, 0.23871412873268127, 0.20599018037319183]","[0.5402718782424927, 0.11795224994421005, 0.2228885293006897]",[-0.0088295   0.00824311  0.99544457 -0.09457377],[-0.65452622 -0.0059343  -0.02349654  0.7556508 ]
61,2024-03-05_12:20:48,64,14,1.2,0.7859248518943787,0.35246222790063947,5.459437103063487,"[0.6040288805961609, -0.22769388556480408, 0.20534031093120575]","[0.542820155620575, -0.08399008214473724, 0.2201748639345169]",[-2.05287420e-03 -6.33498411e-05  7.50161401e-01  6.61251581e-01],[ 0.48344687 -0.46044168  0.55221128  0.49933484]
62,2024-03-05_12:20:48,76,14,1.2,0.6494669914245605,0.28396176095470327,4.911003585803146,"[0.6134709715843201, -0.12300637364387512, 0.20542721450328827]","[0.5683097839355469, 0.06745331734418869, 0.22572365403175354]",[ 0.00758885 -0.00822304 -0.1694076   0.98548255],[ 0.48253898 -0.47113753  0.54091842  0.50258614]
63,2024-03-05_12:20:48,40,14,1.2,0.799245297908783,0.362070613024936,5.768677365419103,"[0.5802620649337769, -0.26369598507881165, 0.2050822228193283]","[0.5060129165649414, -0.12052331119775772, 0.22716420888900757]",[-0.0094473   0.0074144   0.99736562 -0.07153732],[ 0.49348161 -0.46340317  0.54893047  0.49031494]
64,2024-03-05_12:20:48,8,14,1.2,0.8185800313949585,0.448040993144055,5.143866595995749,"[0.5365643501281738, -0.20795181393623352, 0.20469270646572113]","[0.5203781723976135, -0.016807816922664642, 0.2136612981557846]",[ 0.00820407 -0.00900205 -0.23955645  0.97080604],[ 0.46800593 -0.47568405  0.53660667  0.51647693]
65,2024-03-05_12:20:48,92,14,1.2,0.7871625423431396,0.32468343571054786,5.406181308877098,"[0.6082998514175415, -0.2153477966785431, 0.20556192100048065]","[0.5499364137649536, -0.06663233786821365, 0.21421588957309723]",[ 0.01042598 -0.00996114 -0.67763773  0.7352545 ],[ 0.47700605 -0.46242762  0.55228865  0.50359029]
66,2024-03-05_12:20:48,74,14,1.2,0.08013051748275757,0.0027616202539949473,4.986379841815177,"[0.5456163883209229, -0.25806888937950134, 0.2050933688879013]","[0.554042398929596, 0.19950690865516663, 0.24081915616989136]",[0.00518128 0.00149198 0.09013347 0.9959151 ],[ 0.49108989 -0.48531038  0.50856567  0.51445652]
67,2024-03-05_12:20:48,4,14,1.2,0.7849562764167786,0.2964709893019118,6.063658742243427,"[0.6002393364906311, -0.31279775500297546, 0.20560424029827118]","[0.5299803614616394, -0.16607625782489777, 0.23613357543945312]",[ 0.00589901 -0.0065112   0.16709479  0.98590169],[ 0.50124174 -0.45152911  0.55862576  0.48250952]
68,2024-03-05_12:20:48,80,14,1.2,0.866326630115509,0.47439630822038226,5.382134315837425,"[0.557392418384552, -0.226530522108078, 0.2048225849866867]","[0.5050483345985413, -0.07546685636043549, 0.22186799347400665]",[ 0.00468685 -0.00670123  0.16509868  0.98624315],[ 0.47672689 -0.47105455  0.53992939  0.50923014]
69,2024-03-05_12:20:48,7,7,1.2,0.9690610766410828,0.6834186715464798,3.6976161625422663,"[0.5650412440299988, 0.23199427127838135, 0.20568977296352386]","[0.524753749370575, 0.09820152819156647, 0.22917567193508148]",[ 0.00430178 -0.00677907  0.07584368  0.9970874 ],[-0.65846498 -0.01102972 -0.01864881  0.75229944]
70,2024-03-05_12:20:48,54,14,1.2,0.7941951155662537,0.4394427116541517,5.318008924675004,"[0.5909252166748047, -0.2615882456302643, 0.20545636117458344]","[0.5238717794418335, -0.07055972516536713, 0.2219526171684265]",[ 0.00198814 -0.00354505  0.44078053  0.89760571],[ 0.4869304  -0.4669877   0.54497141  0.4978227 ]
71,2024-03-05_12:20:48,45,7,1.2,0.9911674857139587,0.6815925504033108,3.8619450122461005,"[0.5579836368560791, 0.2679683566093445, 0.20541290938854218]","[0.5040378570556641, 0.147482767701149, 0.23135937750339508]",[-0.00897081  0.00767042  0.99799364 -0.06220441],[-0.65889698 -0.0070611  -0.02294686  0.75184995]
72,2024-03-05_12:20:48,6,14,1.2,0.9148377776145935,0.3916420546236141,5.858176139334596,"[0.49642881751060486, -0.3041132986545563, 0.20396243035793304]","[0.4651818573474884, -0.14135496318340302, 0.1942918598651886]",[ 0.00463922 -0.00662028  0.1868497   0.98235525],[ 0.48008814 -0.47021353  0.53788882  0.50900906]
73,2024-03-05_12:20:48,41,7,1.2,0.9220560193061829,0.5996179505724671,3.9311798155951974,"[0.6347099542617798, 0.27723902463912964, 0.20659546554088593]","[0.628522515296936, 0.15978635847568512, 0.2249685376882553]",[-0.00891494  0.00787237  0.99563344 -0.09258832],[-0.64833546 -0.01458818 -0.01319537  0.76110065]
74,2024-03-05_12:20:48,42,14,1.2,0.8053296208381653,0.41065417543008487,5.610460731042617,"[0.5803951621055603, -0.2475290596485138, 0.2050209492444992]","[0.5068840980529785, -0.10627976804971695, 0.21908195316791534]",[-0.00914349  0.00686254  0.99684418 -0.07855565],[ 0.48840087 -0.46322378  0.55033838  0.49397975]
75,2024-03-05_12:20:48,49,7,1.2,0.9586418867111206,0.5817248561844782,3.828929371917149,"[0.5922572016716003, 0.26248329877853394, 0.20597676932811737]","[0.5510206818580627, 0.13659001886844635, 0.22539596259593964]",[-0.00923145  0.00796726  0.99598049 -0.08873648],[-0.65341143 -0.00612717 -0.02234161  0.7566484 ]
76,2024-03-05_12:20:48,20,14,1.2,1.6097668776637875e-05,0.01366649053818254,4.989719190267362,"[0.5420529246330261, -0.2811889350414276, 0.20472966134548187]","[0.5536237359046936, 0.2023603469133377, 0.24655906856060028]",[-0.00582236  0.00301184  0.73376243  0.67937451],[ 0.48991892 -0.4962163   0.50944984  0.50419212]
77,2024-03-05_12:20:48,73,7,1.2,1.0087006092071533,0.6576694635297058,3.75193366786545,"[0.4972359240055084, 0.2796550989151001, 0.20360563695430756]","[0.4559783935546875, 0.11721579730510712, 0.20052988827228546]",[ 0.0070599  -0.00890522 -0.23211052  0.97262303],[-0.66330595 -0.01373956 -0.0155384   0.74806083]
